team_name,strategy_name,seed,calendar_hour,pos_x,pos_y,fitness
identical,diachronic,12,50,-56,57,-6285
identical,diachronic,12,51,-56,57,-6285
identical,diachronic,12,52,-56,57,-6285
identical,diachronic,12,53,-56,57,-6285
identical,diachronic,12,54,-56,57,-6285
identical,diachronic,12,55,-51,53,-5310
identical,diachronic,12,56,-46,49,-4417
identical,diachronic,12,57,-46,49,-4417
identical,diachronic,12,58,-48,47,-4413
identical,diachronic,12,59,-43,42,-3513
identical,diachronic,12,60,-43,40,-3349
identical,diachronic,12,61,-43,40,-3349
identical,diachronic,12,62,-43,40,-3349
identical,diachronic,12,63,-43,40,-3349
identical,diachronic,12,64,-40,40,-3100
identical,diachronic,12,65,-38,36,-2640
identical,diachronic,12,66,-41,31,-2542
identical,diachronic,12,67,-41,31,-2542
identical,diachronic,12,68,-41,31,-2542
identical,diachronic,12,69,-41,31,-2542
identical,diachronic,12,70,-41,31,-2542
identical,diachronic,12,71,-39,30,-2321
identical,diachronic,12,72,-39,30,-2321
identical,diachronic,12,73,-37,25,-1894
identical,diachronic,12,74,-37,25,-1894
identical,diachronic,12,75,-37,25,-1894
identical,diachronic,12,76,-37,25,-1894
identical,diachronic,12,77,-35,20,-1525
identical,diachronic,12,78,-31,17,-1150
identical,diachronic,12,79,-31,17,-1150
identical,diachronic,12,80,-31,17,-1150
identical,diachronic,12,81,-31,17,-1150
identical,diachronic,12,82,-31,13,-1030
identical,diachronic,12,83,-31,13,-1030
identical,diachronic,12,84,-27,14,-825
identical,diachronic,12,85,-27,14,-825
identical,diachronic,12,86,-27,14,-825
identical,diachronic,12,87,-22,13,-553
identical,diachronic,12,88,-23,10,-529
identical,diachronic,12,89,-23,10,-529
identical,diachronic,12,90,-23,10,-529
identical,diachronic,12,91,-20,5,-325
identical,diachronic,12,92,-18,5,-249
identical,diachronic,12,93,-17,2,-193
identical,diachronic,12,94,-17,2,-193
identical,diachronic,12,95,-12,-3,-53
identical,diachronic,12,96,-12,-3,-53
identical,diachronic,12,97,-7,-3,42
identical,diachronic,12,98,-7,-3,42
identical,diachronic,12,99,-5,-2,71
identical,diachronic,13,0,-102,97,-19713
identical,diachronic,13,1,-102,97,-19713
identical,diachronic,13,2,-105,92,-19389
identical,diachronic,13,3,-100,88,-17644
identical,diachronic,13,4,-100,88,-17644
identical,diachronic,13,5,-100,88,-17644
identical,diachronic,13,6,-100,87,-17469
identical,diachronic,13,7,-100,87,-17469
identical,diachronic,13,8,-96,89,-17037
identical,diachronic,13,9,-96,89,-17037
identical,diachronic,13,10,-96,89,-17037
identical,diachronic,13,11,-96,89,-17037
identical,diachronic,13,12,-96,89,-17037
identical,diachronic,13,13,-96,89,-17037
identical,diachronic,13,14,-94,87,-16305
identical,diachronic,13,15,-94,87,-16305
identical,diachronic,13,16,-94,87,-16305
identical,diachronic,13,17,-93,88,-16293
identical,diachronic,13,18,-93,88,-16293
identical,diachronic,13,19,-93,88,-16293
identical,diachronic,13,20,-93,88,-16293
identical,diachronic,13,21,-93,88,-16293
identical,diachronic,13,22,-93,83,-15438
identical,diachronic,13,23,-89,79,-14062
identical,diachronic,13,24,-89,79,-14062
identical,diachronic,13,25,-89,79,-14062
identical,diachronic,13,26,-84,79,-13197
identical,diachronic,13,27,-84,79,-13197
identical,diachronic,13,28,-84,79,-13197
identical,diachronic,13,29,-84,75,-12581
identical,diachronic,13,30,-84,75,-12581
identical,diachronic,13,31,-80,75,-11925
identical,diachronic,13,32,-75,75,-11150
identical,diachronic,13,33,-74,71,-10417
identical,diachronic,13,34,-71,67,-9430
identical,diachronic,13,35,-71,67,-9430
identical,diachronic,13,36,-70,65,-9025
identical,diachronic,13,37,-70,65,-9025
identical,diachronic,13,38,-68,61,-8245
identical,diachronic,13,39,-68,61,-8245
identical,diachronic,13,40,-64,57,-7245
identical,diachronic,13,41,-63,55,-6894
identical,diachronic,13,42,-63,55,-6894
identical,diachronic,13,43,-59,56,-6517
identical,diachronic,13,44,-56,51,-5637
identical,diachronic,13,45,-55,50,-5425
identical,diachronic,13,46,-51,51,-5102
identical,diachronic,13,47,-51,51,-5102
identical,diachronic,13,48,-51,51,-5102
identical,diachronic,13,49,-51,51,-5102
identical,diachronic,13,50,-51,51,-5102
identical,diachronic,13,51,-51,51,-5102
identical,diachronic,13,52,-51,51,-5102
identical,diachronic,13,53,-51,51,-5102
identical,diachronic,13,54,-54,46,-4932
identical,diachronic,13,55,-53,47,-4918
identical,diachronic,13,56,-53,47,-4918
identical,diachronic,13,57,-48,50,-4704
identical,diachronic,13,58,-48,50,-4704
identical,diachronic,13,59,-48,47,-4413
identical,diachronic,13,60,-43,47,-3958
identical,diachronic,13,61,-39,44,-3357
identical,diachronic,13,62,-38,41,-3025
identical,diachronic,13,63,-33,37,-2358
identical,diachronic,13,64,-33,37,-2358
identical,diachronic,13,65,-33,37,-2358
identical,diachronic,13,66,-33,37,-2358
identical,diachronic,13,67,-32,37,-2293
identical,diachronic,13,68,-27,38,-2073
identical,diachronic,13,69,-30,35,-2025
identical,diachronic,13,70,-30,34,-1956
identical,diachronic,13,71,-28,32,-1708
identical,diachronic,13,72,-31,27,-1590
identical,diachronic,13,73,-31,27,-1590
identical,diachronic,13,74,-30,22,-1284
identical,diachronic,13,75,-30,22,-1284
identical,diachronic,13,76,-30,22,-1284
identical,diachronic,13,77,-30,22,-1284
identical,diachronic,13,78,-30,22,-1284
identical,diachronic,13,79,-31,19,-1222
identical,diachronic,13,80,-31,19,-1222
identical,diachronic,13,81,-30,17,-1089
identical,diachronic,13,82,-25,17,-814
identical,diachronic,13,83,-25,17,-814
identical,diachronic,13,84,-26,14,-772
identical,diachronic,13,85,-26,14,-772
identical,diachronic,13,86,-28,9,-765
identical,diachronic,13,87,-28,9,-765
identical,diachronic,13,88,-26,8,-640
identical,diachronic,13,89,-26,8,-640
identical,diachronic,13,90,-26,8,-640
identical,diachronic,13,91,-21,3,-350
identical,diachronic,13,92,-20,3,-309
identical,diachronic,13,93,-20,3,-309
identical,diachronic,13,94,-15,7,-174
identical,diachronic,13,95,-11,4,-37
identical,diachronic,13,96,-6,-1,63
identical,diachronic,13,97,-3,4,75
identical,diachronic,13,98,0,4,84
identical,diachronic,13,99,0,4,84
identical,diachronic,14,0,-97,95,-18334
identical,diachronic,14,1,-97,95,-18334
identical,diachronic,14,2,-97,95,-18334
identical,diachronic,14,3,-101,90,-18201
identical,diachronic,14,4,-101,90,-18201
identical,diachronic,14,5,-101,90,-18201
identical,diachronic,14,6,-101,90,-18201
identical,diachronic,14,7,-101,90,-18201
identical,diachronic,14,8,-97,92,-17773
identical,diachronic,14,9,-95,93,-17574
identical,diachronic,14,10,-90,94,-16836
identical,diachronic,14,11,-92,90,-16464
identical,diachronic,14,12,-92,90,-16464
identical,diachronic,14,13,-91,85,-15406
identical,diachronic,14,14,-91,85,-15406
identical,diachronic,14,15,-89,85,-15046
identical,diachronic,14,16,-89,85,-15046
identical,diachronic,14,17,-84,85,-14181
identical,diachronic,14,18,-84,85,-14181
identical,diachronic,14,19,-84,85,-14181
identical,diachronic,14,20,-84,85,-14181
identical,diachronic,14,21,-84,80,-13356
identical,diachronic,14,22,-83,79,-13030
identical,diachronic,14,23,-83,79,-13030
identical,diachronic,14,24,-83,79,-13030
identical,diachronic,14,25,-83,79,-13030
identical,diachronic,14,26,-83,79,-13030
identical,diachronic,14,27,-82,80,-13024
identical,diachronic,14,28,-82,80,-13024
identical,diachronic,14,29,-79,81,-12702
identical,diachronic,14,30,-79,81,-12702
identical,diachronic,14,31,-79,81,-12702
identical,diachronic,14,32,-80,79,-12541
identical,diachronic,14,33,-80,79,-12541
identical,diachronic,14,34,-79,74,-11617
identical,diachronic,14,35,-81,69,-11222
identical,diachronic,14,36,-78,66,-10340
identical,diachronic,14,37,-76,61,-9397
identical,diachronic,14,38,-76,61,-9397
identical,diachronic,14,39,-71,63,-8910
identical,diachronic,14,40,-71,63,-8910
identical,diachronic,14,41,-71,63,-8910
identical,diachronic,14,42,-68,64,-8620
identical,diachronic,14,43,-69,62,-8505
identical,diachronic,14,44,-64,59,-7477
identical,diachronic,14,45,-62,55,-6769
identical,diachronic,14,46,-62,55,-6769
identical,diachronic,14,47,-62,55,-6769
identical,diachronic,14,48,-59,58,-6745
identical,diachronic,14,49,-59,58,-6745
identical,diachronic,14,50,-58,54,-6180
identical,diachronic,14,51,-58,54,-6180
identical,diachronic,14,52,-60,49,-5901
identical,diachronic,14,53,-59,45,-5406
identical,diachronic,14,54,-59,45,-5406
identical,diachronic,14,55,-55,42,-4689
identical,diachronic,14,56,-55,42,-4689
identical,diachronic,14,57,-55,42,-4689
identical,diachronic,14,58,-52,39,-4125
identical,diachronic,14,59,-48,37,-3573
identical,diachronic,14,60,-49,35,-3526
identical,diachronic,14,61,-49,35,-3526
identical,diachronic,14,62,-49,35,-3526
identical,diachronic,14,63,-48,32,-3228
identical,diachronic,14,64,-48,32,-3228
identical,diachronic,14,65,-48,32,-3228
identical,diachronic,14,66,-48,32,-3228
identical,diachronic,14,67,-44,35,-3061
identical,diachronic,14,68,-40,36,-2796
identical,diachronic,14,69,-40,36,-2796
identical,diachronic,14,70,-41,31,-2542
identical,diachronic,14,71,-42,27,-2393
identical,diachronic,14,72,-42,27,-2393
identical,diachronic,14,73,-42,27,-2393
identical,diachronic,14,74,-42,27,-2393
identical,diachronic,14,75,-42,27,-2393
identical,diachronic,14,76,-41,28,-2365
identical,diachronic,14,77,-41,28,-2365
identical,diachronic,14,78,-36,33,-2285
identical,diachronic,14,79,-37,31,-2230
identical,diachronic,14,80,-33,32,-2013
identical,diachronic,14,81,-31,31,-1822
identical,diachronic,14,82,-31,31,-1822
identical,diachronic,14,83,-27,31,-1590
identical,diachronic,14,84,-27,31,-1590
identical,diachronic,14,85,-27,31,-1590
identical,diachronic,14,86,-23,32,-1453
identical,diachronic,14,87,-23,32,-1453
identical,diachronic,14,88,-22,29,-1225
identical,diachronic,14,89,-24,26,-1152
identical,diachronic,14,90,-23,25,-1054
identical,diachronic,14,91,-23,25,-1054
identical,diachronic,14,92,-23,25,-1054
identical,diachronic,14,93,-23,24,-1005
identical,diachronic,14,94,-23,24,-1005
identical,diachronic,14,95,-23,24,-1005
identical,diachronic,14,96,-23,24,-1005
identical,diachronic,14,97,-22,20,-784
identical,diachronic,14,98,-22,20,-784
identical,diachronic,14,99,-21,20,-741
identical,diachronic,15,0,-97,98,-18913
identical,diachronic,15,1,-92,98,-17968
identical,diachronic,15,2,-92,98,-17968
identical,diachronic,15,3,-90,98,-17604
identical,diachronic,15,4,-87,93,-16118
identical,diachronic,15,5,-84,93,-15605
identical,diachronic,15,6,-84,93,-15605
identical,diachronic,15,7,-84,93,-15605
identical,diachronic,15,8,-84,93,-15605
identical,diachronic,15,9,-81,92,-14925
identical,diachronic,15,10,-76,89,-13597
identical,diachronic,15,11,-76,89,-13597
identical,diachronic,15,12,-76,89,-13597
identical,diachronic,15,13,-76,89,-13597
identical,diachronic,15,14,-76,89,-13597
identical,diachronic,15,15,-76,89,-13597
identical,diachronic,15,16,-78,84,-13040
identical,diachronic,15,17,-78,84,-13040
identical,diachronic,15,18,-75,84,-12581
identical,diachronic,15,19,-75,79,-11766
identical,diachronic,15,20,-75,79,-11766
identical,diachronic,15,21,-75,79,-11766
identical,diachronic,15,22,-75,79,-11766
identical,diachronic,15,23,-72,74,-10560
identical,diachronic,15,24,-72,74,-10560
identical,diachronic,15,25,-67,78,-10473
identical,diachronic,15,26,-67,78,-10473
identical,diachronic,15,27,-65,76,-9901
identical,diachronic,15,28,-65,76,-9901
identical,diachronic,15,29,-65,76,-9901
identical,diachronic,15,30,-65,76,-9901
identical,diachronic,15,31,-65,76,-9901
identical,diachronic,15,32,-62,72,-8928
identical,diachronic,15,33,-62,72,-8928
identical,diachronic,15,34,-61,72,-8805
identical,diachronic,15,35,-56,71,-8077
identical,diachronic,15,36,-56,71,-8077
identical,diachronic,15,37,-56,71,-8077
identical,diachronic,15,38,-56,71,-8077
identical,diachronic,15,39,-56,71,-8077
identical,diachronic,15,40,-53,71,-7750
identical,diachronic,15,41,-55,66,-7281
identical,diachronic,15,42,-58,62,-7108
identical,diachronic,15,43,-58,62,-7108
identical,diachronic,15,44,-58,62,-7108
identical,diachronic,15,45,-53,62,-6553
identical,diachronic,15,46,-52,61,-6325
identical,diachronic,15,47,-47,59,-5590
identical,diachronic,15,48,-47,59,-5590
identical,diachronic,15,49,-43,56,-4885
identical,diachronic,15,50,-42,52,-4368
identical,diachronic,15,51,-42,52,-4368
identical,diachronic,15,52,-44,47,-4045
identical,diachronic,15,53,-43,43,-3598
identical,diachronic,15,54,-43,43,-3598
identical,diachronic,15,55,-39,40,-3021
identical,diachronic,15,56,-39,40,-3021
identical,diachronic,15,57,-39,40,-3021
identical,diachronic,15,58,-36,37,-2565
identical,diachronic,15,59,-32,35,-2149
identical,diachronic,15,60,-33,33,-2078
identical,diachronic,15,61,-33,33,-2078
identical,diachronic,15,62,-33,33,-2078
identical,diachronic,15,63,-32,30,-1824
identical,diachronic,15,64,-32,30,-1824
identical,diachronic,15,65,-32,30,-1824
identical,diachronic,15,66,-32,30,-1824
identical,diachronic,15,67,-28,33,-1773
identical,diachronic,15,68,-24,34,-1632
identical,diachronic,15,69,-24,34,-1632
identical,diachronic,15,70,-25,29,-1366
identical,diachronic,15,71,-26,25,-1201
identical,diachronic,15,72,-26,25,-1201
identical,diachronic,15,73,-26,25,-1201
identical,diachronic,15,74,-26,25,-1201
identical,diachronic,15,75,-26,25,-1201
identical,diachronic,15,76,-26,25,-1201
identical,diachronic,15,77,-28,22,-1168
identical,diachronic,15,78,-23,27,-1158
identical,diachronic,15,79,-24,25,-1101
identical,diachronic,15,80,-20,26,-976
identical,diachronic,15,81,-18,25,-849
identical,diachronic,15,82,-18,25,-849
identical,diachronic,15,83,-14,25,-721
identical,diachronic,15,84,-14,25,-721
identical,diachronic,15,85,-14,25,-721
identical,diachronic,15,86,-10,26,-676
identical,diachronic,15,87,-10,26,-676
identical,diachronic,15,88,-9,23,-510
identical,diachronic,15,89,-11,20,-421
identical,diachronic,15,90,-10,19,-361
identical,diachronic,15,91,-10,19,-361
identical,diachronic,15,92,-15,14,-321
identical,diachronic,15,93,-15,13,-294
identical,diachronic,15,94,-15,13,-294
identical,diachronic,15,95,-15,13,-294
identical,diachronic,15,96,-15,13,-294
identical,diachronic,15,97,-14,9,-177
identical,diachronic,15,98,-14,9,-177
identical,diachronic,15,99,-13,9,-150
identical,diachronic,16,0,-100,100,-19900
identical,diachronic,16,1,-103,95,-19534
identical,diachronic,16,2,-103,95,-19534
identical,diachronic,16,3,-99,97,-19110
identical,diachronic,16,4,-99,97,-19110
identical,diachronic,16,5,-96,95,-18141
identical,diachronic,16,6,-98,92,-17968
identical,diachronic,16,7,-97,87,-16878
identical,diachronic,16,8,-97,87,-16878
identical,diachronic,16,9,-93,85,-15774
identical,diachronic,16,10,-90,84,-15056
identical,diachronic,16,11,-88,85,-14869
identical,diachronic,16,12,-88,85,-14869
identical,diachronic,16,13,-83,82,-13513
identical,diachronic,16,14,-83,82,-13513
identical,diachronic,16,15,-83,82,-13513
identical,diachronic,16,16,-83,82,-13513
identical,diachronic,16,17,-84,78,-13040
identical,diachronic,16,18,-84,78,-13040
identical,diachronic,16,19,-84,78,-13040
identical,diachronic,16,20,-84,78,-13040
identical,diachronic,16,21,-82,79,-12865
identical,diachronic,16,22,-82,79,-12865
identical,diachronic,16,23,-82,79,-12865
identical,diachronic,16,24,-82,79,-12865
identical,diachronic,16,25,-82,79,-12865
identical,diachronic,16,26,-82,79,-12865
identical,diachronic,16,27,-82,79,-12865
identical,diachronic,16,28,-82,76,-12400
identical,diachronic,16,29,-82,76,-12400
identical,diachronic,16,30,-83,74,-12265
identical,diachronic,16,31,-83,74,-12265
identical,diachronic,16,32,-78,74,-11460
identical,diachronic,16,33,-78,74,-11460
identical,diachronic,16,34,-78,74,-11460
identical,diachronic,16,35,-78,74,-11460
identical,diachronic,16,36,-81,69,-11222
identical,diachronic,16,37,-81,69,-11222
identical,diachronic,16,38,-81,69,-11222
identical,diachronic,16,39,-78,66,-10340
identical,diachronic,16,40,-78,63,-9953
identical,diachronic,16,41,-75,66,-9881
identical,diachronic,16,42,-78,62,-9828
identical,diachronic,16,43,-78,62,-9828
identical,diachronic,16,44,-78,62,-9828
identical,diachronic,16,45,-78,62,-9828
identical,diachronic,16,46,-73,59,-8710
identical,diachronic,16,47,-73,59,-8710
identical,diachronic,16,48,-73,59,-8710
identical,diachronic,16,49,-69,54,-7577
identical,diachronic,16,50,-69,54,-7577
identical,diachronic,16,51,-64,56,-7132
identical,diachronic,16,52,-65,52,-6829
identical,diachronic,16,53,-65,52,-6829
identical,diachronic,16,54,-62,48,-6048
identical,diachronic,16,55,-61,43,-5470
identical,diachronic,16,56,-58,43,-5113
identical,diachronic,16,57,-53,42,-4473
identical,diachronic,16,58,-53,40,-4309
identical,diachronic,16,59,-53,40,-4309
identical,diachronic,16,60,-50,37,-3769
identical,diachronic,16,61,-50,37,-3769
identical,diachronic,16,62,-47,40,-3709
identical,diachronic,16,63,-47,40,-3709
identical,diachronic,16,64,-45,38,-3369
identical,diachronic,16,65,-44,38,-3280
identical,diachronic,16,66,-44,38,-3280
identical,diachronic,16,67,-44,38,-3280
identical,diachronic,16,68,-44,38,-3280
identical,diachronic,16,69,-39,43,-3270
identical,diachronic,16,70,-41,40,-3181
identical,diachronic,16,71,-41,40,-3181
identical,diachronic,16,72,-41,40,-3181
identical,diachronic,16,73,-41,40,-3181
identical,diachronic,16,74,-44,36,-3132
identical,diachronic,16,75,-44,36,-3132
identical,diachronic,16,76,-44,31,-2797
identical,diachronic,16,77,-44,31,-2797
identical,diachronic,16,78,-44,31,-2797
identical,diachronic,16,79,-40,33,-2589
identical,diachronic,16,80,-40,32,-2524
identical,diachronic,16,81,-36,36,-2492
identical,diachronic,16,82,-32,33,-2013
identical,diachronic,16,83,-30,29,-1641
identical,diachronic,16,84,-30,29,-1641
identical,diachronic,16,85,-30,29,-1641
identical,diachronic,16,86,-30,29,-1641
identical,diachronic,16,87,-30,29,-1641
identical,diachronic,16,88,-28,27,-1413
identical,diachronic,16,89,-28,27,-1413
identical,diachronic,16,90,-28,27,-1413
identical,diachronic,16,91,-29,22,-1225
identical,diachronic,16,92,-29,17,-1030
identical,diachronic,16,93,-29,17,-1030
identical,diachronic,16,94,-26,19,-937
identical,diachronic,16,95,-26,19,-937
identical,diachronic,16,96,-21,14,-537
identical,diachronic,16,97,-17,10,-289
identical,diachronic,16,98,-17,10,-289
identical,diachronic,16,99,-17,10,-289
identical,diachronic,17,0,-97,100,-19309
identical,diachronic,17,1,-97,100,-19309
identical,diachronic,17,2,-97,100,-19309
identical,diachronic,17,3,-97,100,-19309
identical,diachronic,17,4,-97,100,-19309
identical,diachronic,17,5,-97,100,-19309
identical,diachronic,17,6,-97,100,-19309
identical,diachronic,17,7,-95,100,-18925
identical,diachronic,17,8,-95,100,-18925
identical,diachronic,17,9,-92,97,-17773
identical,diachronic,17,10,-96,93,-17765
identical,diachronic,17,11,-96,93,-17765
identical,diachronic,17,12,-91,90,-16281
identical,diachronic,17,13,-94,86,-16132
identical,diachronic,17,14,-91,86,-15577
identical,diachronic,17,15,-91,86,-15577
identical,diachronic,17,16,-91,86,-15577
identical,diachronic,17,17,-91,86,-15577
identical,diachronic,17,18,-88,84,-14700
identical,diachronic,17,19,-88,84,-14700
identical,diachronic,17,20,-88,84,-14700
identical,diachronic,17,21,-88,84,-14700
identical,diachronic,17,22,-86,82,-14020
identical,diachronic,17,23,-83,82,-13513
identical,diachronic,17,24,-85,78,-13209
identical,diachronic,17,25,-85,78,-13209
identical,diachronic,17,26,-83,78,-12873
identical,diachronic,17,27,-80,74,-11776
identical,diachronic,17,28,-80,74,-11776
identical,diachronic,17,29,-80,74,-11776
identical,diachronic,17,30,-80,74,-11776
identical,diachronic,17,31,-78,71,-11025
identical,diachronic,17,32,-76,68,-10300
identical,diachronic,17,33,-71,73,-10270
identical,diachronic,17,34,-71,73,-10270
identical,diachronic,17,35,-71,73,-10270
identical,diachronic,17,36,-70,72,-9984
identical,diachronic,17,37,-71,70,-9841
identical,diachronic,17,38,-69,70,-9561
identical,diachronic,17,39,-68,65,-8749
identical,diachronic,17,40,-64,60,-7596
identical,diachronic,17,41,-64,60,-7596
identical,diachronic,17,42,-63,58,-7233
identical,diachronic,17,43,-63,58,-7233
identical,diachronic,17,44,-58,57,-6513
identical,diachronic,17,45,-58,57,-6513
identical,diachronic,17,46,-54,55,-5841
identical,diachronic,17,47,-54,55,-5841
identical,diachronic,17,48,-54,55,-5841
identical,diachronic,17,49,-56,50,-5536
identical,diachronic,17,50,-51,54,-5417
identical,diachronic,17,51,-51,54,-5417
identical,diachronic,17,52,-51,54,-5417
identical,diachronic,17,53,-51,54,-5417
identical,diachronic,17,54,-51,54,-5417
identical,diachronic,17,55,-46,50,-4516
identical,diachronic,17,56,-47,46,-4225
identical,diachronic,17,57,-44,43,-3685
identical,diachronic,17,58,-45,40,-3525
identical,diachronic,17,59,-45,40,-3525
identical,diachronic,17,60,-41,41,-3262
identical,diachronic,17,61,-41,41,-3262
identical,diachronic,17,62,-41,37,-2950
identical,diachronic,17,63,-41,37,-2950
identical,diachronic,17,64,-41,37,-2950
identical,diachronic,17,65,-41,37,-2950
identical,diachronic,17,66,-41,37,-2950
identical,diachronic,17,67,-41,34,-2737
identical,diachronic,17,68,-36,36,-2492
identical,diachronic,17,69,-33,36,-2285
identical,diachronic,17,70,-33,36,-2285
identical,diachronic,17,71,-33,36,-2285
identical,diachronic,17,72,-33,36,-2285
identical,diachronic,17,73,-33,36,-2285
identical,diachronic,17,74,-33,36,-2285
identical,diachronic,17,75,-33,36,-2285
identical,diachronic,17,76,-30,31,-1761
identical,diachronic,17,77,-25,29,-1366
identical,diachronic,17,78,-23,28,-1213
identical,diachronic,17,79,-20,24,-876
identical,diachronic,17,80,-20,24,-876
identical,diachronic,17,81,-20,24,-876
identical,diachronic,17,82,-20,24,-876
identical,diachronic,17,83,-20,24,-876
identical,diachronic,17,84,-20,24,-876
identical,diachronic,17,85,-15,27,-854
identical,diachronic,17,86,-11,23,-550
identical,diachronic,17,87,-14,20,-496
identical,diachronic,17,88,-10,20,-400
identical,diachronic,17,89,-5,19,-286
identical,diachronic,17,90,-5,19,-286
identical,diachronic,17,91,-7,15,-174
identical,diachronic,17,92,-7,15,-174
identical,diachronic,17,93,-7,15,-174
identical,diachronic,17,94,-7,15,-174
identical,diachronic,17,95,-7,15,-174
identical,diachronic,17,96,-7,15,-174
identical,diachronic,17,97,-6,12,-80
identical,diachronic,17,98,-6,9,-17
identical,diachronic,17,99,-4,9,3
identical,diachronic,18,0,-99,98,-19305
identical,diachronic,18,1,-94,100,-18736
identical,diachronic,18,2,-94,100,-18736
identical,diachronic,18,3,-90,97,-17409
identical,diachronic,18,4,-90,97,-17409
identical,diachronic,18,5,-85,99,-16926
identical,diachronic,18,6,-86,97,-16705
identical,diachronic,18,7,-86,97,-16705
identical,diachronic,18,8,-86,97,-16705
identical,diachronic,18,9,-87,93,-16118
identical,diachronic,18,10,-85,93,-15774
identical,diachronic,18,11,-85,93,-15774
identical,diachronic,18,12,-85,93,-15774
identical,diachronic,18,13,-85,93,-15774
identical,diachronic,18,14,-85,93,-15774
identical,diachronic,18,15,-80,97,-15709
identical,diachronic,18,16,-80,97,-15709
identical,diachronic,18,17,-80,97,-15709
identical,diachronic,18,18,-80,97,-15709
identical,diachronic,18,19,-80,97,-15709
identical,diachronic,18,20,-80,97,-15709
identical,diachronic,18,21,-79,93,-14790
identical,diachronic,18,22,-79,93,-14790
identical,diachronic,18,23,-79,93,-14790
identical,diachronic,18,24,-79,93,-14790
identical,diachronic,18,25,-80,89,-14221
identical,diachronic,18,26,-80,89,-14221
identical,diachronic,18,27,-78,86,-13380
identical,diachronic,18,28,-78,86,-13380
identical,diachronic,18,29,-78,86,-13380
identical,diachronic,18,30,-80,82,-13024
identical,diachronic,18,31,-80,82,-13024
identical,diachronic,18,32,-76,80,-12076
identical,diachronic,18,33,-76,76,-11452
identical,diachronic,18,34,-72,72,-10268
identical,diachronic,18,35,-68,70,-9424
identical,diachronic,18,36,-66,71,-9297
identical,diachronic,18,37,-63,73,-9198
identical,diachronic,18,38,-64,69,-8757
identical,diachronic,18,39,-64,69,-8757
identical,diachronic,18,40,-60,72,-8684
identical,diachronic,18,41,-57,67,-7638
identical,diachronic,18,42,-54,68,-7440
identical,diachronic,18,43,-51,70,-7401
identical,diachronic,18,44,-51,70,-7401
identical,diachronic,18,45,-51,70,-7401
identical,diachronic,18,46,-54,65,-7041
identical,diachronic,18,47,-52,62,-6448
identical,diachronic,18,48,-55,57,-6174
identical,diachronic,18,49,-50,56,-5536
identical,diachronic,18,50,-50,53,-5209
identical,diachronic,18,51,-47,51,-4710
identical,diachronic,18,52,-47,51,-4710
identical,diachronic,18,53,-47,51,-4710
identical,diachronic,18,54,-46,48,-4320
identical,diachronic,18,55,-46,44,-3952
identical,diachronic,18,56,-41,45,-3606
identical,diachronic,18,57,-41,45,-3606
identical,diachronic,18,58,-39,40,-3021
identical,diachronic,18,59,-39,40,-3021
identical,diachronic,18,60,-39,40,-3021
identical,diachronic,18,61,-39,40,-3021
identical,diachronic,18,62,-39,40,-3021
identical,diachronic,18,63,-39,40,-3021
identical,diachronic,18,64,-39,40,-3021
identical,diachronic,18,65,-39,40,-3021
identical,diachronic,18,66,-39,40,-3021
identical,diachronic,18,67,-39,40,-3021
identical,diachronic,18,68,-39,40,-3021
identical,diachronic,18,69,-39,40,-3021
identical,diachronic,18,70,-39,40,-3021
identical,diachronic,18,71,-39,40,-3021
identical,diachronic,18,72,-39,40,-3021
identical,diachronic,18,73,-39,40,-3021
identical,diachronic,18,74,-39,40,-3021
identical,diachronic,18,75,-35,39,-2646
identical,diachronic,18,76,-34,34,-2212
identical,diachronic,18,77,-30,32,-1824
identical,diachronic,18,78,-33,27,-1718
identical,diachronic,18,79,-28,29,-1525
identical,diachronic,18,80,-28,29,-1525
identical,diachronic,18,81,-28,27,-1413
identical,diachronic,18,82,-28,27,-1413
identical,diachronic,18,83,-24,30,-1376
identical,diachronic,18,84,-24,30,-1376
identical,diachronic,18,85,-22,26,-1060
identical,diachronic,18,86,-22,26,-1060
identical,diachronic,18,87,-22,26,-1060
identical,diachronic,18,88,-22,26,-1060
identical,diachronic,18,89,-22,26,-1060
identical,diachronic,18,90,-22,26,-1060
identical,diachronic,18,91,-26,21,-1017
identical,diachronic,18,92,-26,21,-1017
identical,diachronic,18,93,-21,22,-825
identical,diachronic,18,94,-16,23,-685
identical,diachronic,18,95,-16,23,-685
identical,diachronic,18,96,-16,23,-685
identical,diachronic,18,97,-16,23,-685
identical,diachronic,18,98,-16,22,-640
identical,diachronic,18,99,-12,20,-444
identical,diachronic,19,0,-100,99,-19701
identical,diachronic,19,1,-97,95,-18334
identical,diachronic,19,2,-97,90,-17409
identical,diachronic,19,3,-97,90,-17409
identical,diachronic,19,4,-93,88,-16293
identical,diachronic,19,5,-93,84,-15605
identical,diachronic,19,6,-88,80,-14044
identical,diachronic,19,7,-85,82,-13849
identical,diachronic,19,8,-85,82,-13849
identical,diachronic,19,9,-81,84,-13517
identical,diachronic,19,10,-81,84,-13517
identical,diachronic,19,11,-81,84,-13517
identical,diachronic,19,12,-81,84,-13517
identical,diachronic,19,13,-81,84,-13517
identical,diachronic,19,14,-83,81,-13350
identical,diachronic,19,15,-83,81,-13350
identical,diachronic,19,16,-83,81,-13350
identical,diachronic,19,17,-83,81,-13350
identical,diachronic,19,18,-80,77,-12229
